,times,temps
2323,14:48:34,77.8
2324,14:48:36,77.8
2325,14:48:38,77.8
2326,14:48:39,77.8
2327,14:48:41,77.8
2328,14:48:42,77.8
2329,14:48:44,77.8
2330,14:48:46,77.8
2331,14:48:47,77.8
2332,14:48:49,77.8
2333,14:48:51,77.8
2334,14:48:52,77.8
2335,14:48:54,77.8
2336,14:48:55,77.8
2337,14:48:57,77.8
2338,14:48:59,77.8
2339,14:49:00,77.8
2340,14:49:02,77.8
2341,14:49:03,77.8
2342,14:49:05,77.8
2343,14:49:07,77.8
2344,14:49:08,77.8
2345,14:49:10,77.8
2346,14:49:12,77.8
2347,14:49:13,77.8
2348,14:49:15,77.8
2349,14:49:16,77.8
2350,14:49:18,77.8
2351,14:49:20,77.8
2352,14:49:21,77.8
2353,14:49:23,77.8
2354,14:49:25,77.8
2355,14:49:26,77.8
2356,14:49:28,77.8
2357,14:49:30,77.8
2358,14:49:31,77.8
2359,14:49:33,77.8
2360,14:49:34,77.8
2361,14:49:36,77.8
2362,14:49:38,77.8
2363,14:49:39,77.8
2364,14:49:41,77.8
2365,14:49:42,77.8
2366,14:49:44,77.8
2367,14:49:46,77.8
2368,14:49:47,77.8
2369,14:49:49,77.8
2370,14:49:51,77.8
2371,14:49:52,77.8
2372,14:49:54,77.8
2373,14:49:56,77.8
2374,14:49:57,77.8
2375,14:49:59,77.8
2376,14:50:00,77.8
2377,14:50:02,77.8
2378,14:50:04,77.8
2379,14:50:05,77.8
2380,14:50:07,77.8
2381,14:50:09,77.8
2382,14:50:10,77.8
2383,14:50:12,77.8
2384,14:50:13,77.8
2385,14:50:15,77.9
2386,14:50:17,77.9
2387,14:50:18,77.9
2388,14:50:20,77.9
2389,14:50:22,77.9
2390,14:50:23,77.9
2391,14:50:25,77.9
2392,14:50:26,77.9
2393,14:50:28,77.9
2394,14:50:30,77.9
2395,14:50:31,77.9
2396,14:50:33,77.9
2397,14:50:35,77.9
2398,14:50:36,77.9
2399,14:50:38,77.8
2400,14:50:39,77.8
2401,14:50:41,77.8
2402,14:50:43,77.8
2403,14:50:44,77.8
2404,14:50:46,77.8
2405,14:50:48,77.8
2406,14:50:49,77.8
2407,14:50:51,77.8
2408,14:50:52,77.8
2409,14:50:54,77.8
2410,14:50:56,77.8
2411,14:50:57,77.8
2412,14:50:59,77.8
2413,14:51:01,77.8
2414,14:51:02,77.8
2415,14:51:04,77.8
2416,14:51:05,77.8
2417,14:51:07,77.8
2418,14:51:09,77.8
2419,14:51:10,77.8
2420,14:51:12,77.8
2421,14:51:14,77.8
2422,14:51:15,77.8
2423,14:51:17,77.8
2424,14:51:18,77.8
2425,14:51:20,77.8
2426,14:51:22,77.8
